Season,Episode,Episode Title,Line,Character,Lines;;;
15,10,Bass to Mouth,71813,Craig,There's no telling. It could be about any of us. [Stan gets off the computer and notices something happening above him as a blinding light appears. The light softens to reveal the Catatafish] ;;;
15,10,Bass to Mouth,71870,Craig,Nothing broke on the Web site yet. ;;;
15,12,1%,72239,Craig,Yeah. We're paying for your being fat. ;;;
"15,12,1%,72246,Craig,""Yeah, why don't you go home and cry to your stuffed animals again?! [Cartman gasps] """;;;
15,12,1%,72295,Craig,Where's our five dollars? ;;;
15,12,1%,72297,Craig,It said in the e-mail if we came we each got five dollars. ;;;
15,14,The Poor Kid,72762,Craig,What are you talking about? ;;;
"16,3,Faith Hilling,73512,Craig,""Hey, did you see today's newspaper? """;;;
16,3,Faith Hilling,73514,Craig,You guys made the front page. ;;;
"16,4,Jewpacabra,73738,Craig,""Yeah, I can't wait for Sunday. """;;;
16,4,Jewpacabra,73741,Craig,Jewpa what? ;;;
"16,4,Jewpacabra,73743,Craig,""Okay. [to Tolkien and Kenny] So anyways, are they saying what time the event starts? """;;;
16,5,Butterballs,73951,Craig,So then just get a bigger bully to beat the bully up. ;;;
"16,5,Butterballs,73955,Craig,""Yeah, life sucks sometimes, but it'll pass. """;;;
16,5,Butterballs,74159,Craig,Yeah. Boooo! ;;;
"16,7,Cartman Finds Love,74448,Craig,""Oh, we have a new cheerleader? """;;;
16,7,Cartman Finds Love,74530,Craig,Where? ;;;
16,8,Sarcastaball,74826,Craig,Hey yeah. ;;;
"16,9,Raising the Bar,75058,Craig,""Hey Tolkien. If you're gonna get Kyle to video that stuff for you, you should probably tell him the truth. """;;;
"16,13,A Scause For Applause,75982,Craig,""Cartman's right. If you care about fairness, Stan, then you really have to lose the bracelet. """;;;
"16,13,A Scause For Applause,76051,Craig,""It just looked like you cut it off, that's all. """;;;
"16,13,A Scause For Applause,76138,Craig,""We know, Mr. Mackey. We all have our Belarus bracelets too. [the kids raise their arms to prove it] """;;;
"16,14,Obama Wins!,76292,Craig,""Whenever I'm confused about what's going on in a movie, I'm always so relieved when Morgan Freeman shows up and explains the plot to me. """;;;
16,14,Obama Wins!,76307,Craig,He ate it! ;;;
16,14,Obama Wins!,76363,Craig,Ohhhh. ;;;
"17,1,""Let Go, Let Gov"",76609,Craig,...The truth about what? ";;;
"17,1,""Let Go, Let Gov"",76611,Craig,""...Aahhhh, no, I don't think so. """;;;
"17,1,""Let Go, Let Gov"",76613,Craig,""...Okay. [next scene, all four of them are on the sofa.] """;;;
"17,1,""Let Go, Let Gov"",76615,Craig,""Aaaaaaaaaaaahh, no. """;;;
"17,1,""Let Go, Let Gov"",76617,Craig,[slowly reading] Your local DMV is funded by your tax dollars to be efficient and proficient. ";;;
"17,1,""Let Go, Let Gov"",76619,Craig,I have no idea. ";;;
17,2,Informative Murder Porn,76828,Craig,It's true. I walked in on my parents watching Marital Murder Mayhem. They broke the parental lock somehow. ;;;
"17,2,Informative Murder Porn,76861,Craig,""I spent three hours last night trying to get Tweek's parents to stop griefing my castle! When I finally got away from them, I found they had taken all my dandelions! """;;;
17,6,Ginger Cow,77805,Craig,Where did you find a red-haired cow? ;;;
"17,6,Ginger Cow,77811,Craig,""[takes out his phone and starts taking pictures] Wow, that's pretty trippy. """;;;
"17,6,Ginger Cow,77819,Craig,""I gotta show this to my mom! [leaves, and the other kids disperse] """;;;
"17,6,Ginger Cow,77911,Craig,""Dude, what the hell are you talking about? """;;;
17,6,Ginger Cow,77993,Craig,Well now he just sounds like a self-righteous asshole. ;;;
"17,7,Black Friday,78074,Craig,""Black Friday? Come on, that can't be real. """;;;
"17,7,Black Friday,78117,Craig,""Wait, wait. What are you talking about, XBox Ones? [everyone's smiles vanish] """;;;
17,7,Black Friday,78119,Craig,I thought we were getting Playstation 4's. ;;;
17,7,Black Friday,78128,Craig,Right. Let's all get PS4s. ;;;
17,7,Black Friday,78132,Craig,[angrily] That's exactly how XBox people are! ;;;
"17,7,Black Friday,78135,Craig,""We're still gonna fight on Black Friday, just not with you! """;;;
"17,7,Black Friday,78137,Craig,""Everyone who wants to get PS4s, join with us! [Fosse joins Craig and Tweek, followed soon after by Jimmy and two other boys. Bill and Jason join them as well, while Scott joins the XBox group] """;;;
"17,7,Black Friday,78248,Craig,""Word is that the sixth graders all prefer XBox too, and will team up with Cartman as well. """;;;
17,7,Black Friday,78252,Craig,They're still undecided. ;;;
"17,7,Black Friday,78256,Craig,""We're just a dying breed, Stan. XBox is going to win this whole thing. """;;;
"17,8,A Song of Ass and Fire,78519,Craig,""Wow, Kenny's a Japanese princess. """;;;
17,9,Titties and Dragons,78569,Craig,At Red Robin? ;;;
17,9,Titties and Dragons,78572,Craig,So how do we take over Black Robin? ;;;
17,9,Titties and Dragons,78580,Craig,Haha. ;;;
"17,9,Titties and Dragons,78587,Craig,""Hey, that could work. """;;;
"17,10,The Hobbit,78822,Craig,""Haha, Butters got asked out by a fat girl. """;;;
"17,10,The Hobbit,78888,Craig,""Hey, Clyde. Nice score, dude. """;;;
"17,10,The Hobbit,78952,Craig,""Yeah, but did you see Tolkien's girlfriend? [flips through the pictures until he gets to Nichole] """;;;
18,2,Gluten Free Ebola,79286,Craig,What are you guys doing here? ;;;
18,2,Gluten Free Ebola,79291,Craig,But you told us all to go fuck ourselves. ;;;
"18,2,Gluten Free Ebola,79293,Craig,""[keeps pressing] You told us your company was gonna make $10 million, and the rest of us could go fuck ourselves. """;;;
18,2,Gluten Free Ebola,79364,Craig,Are you guys making this up? ;;;
18,2,Gluten Free Ebola,79366,Craig,All the pizza we can eat? ;;;
"18,2,Gluten Free Ebola,79368,Craig,""All right, this better be good. """;;;
18,2,Gluten Free Ebola,79495,Craig,You call this a party?! Your party sucks! ;;;
18,2,Gluten Free Ebola,79530,Craig,I knew you guys were going to bail on the party. ;;;
"18,2,Gluten Free Ebola,79532,Craig,""Uh huh, you guys couldn't get Lorde to play, could you? """;;;
"18,2,Gluten Free Ebola,79573,Craig,""[with butter on a stick] Well, I gotta admit, you guys throw a pretty sweet party. """;;;
18,3,The Cissy,79601,Craig, [from inside] Occupied. ;;;
18,3,The Cissy,79603,Craig,You can't call dibs on a toilet. ;;;
18,3,The Cissy,79736,Craig,Whoa.. ;;;
18,5,The Magic Bush,80180,Craig,What are you talking about? [Cartman comes into view at the end of the hall and walks towards the boys room] ;;;
18,5,The Magic Bush,80182,Craig,For what? ;;;
18,8,Cock Magic,81115,Craig,Where was all this? ;;;
"19,2,Where My Country Gone?,82156,Craig,""Yeah, it's kind of like when the princess of one country marries the prince of another. """;;;
"19,6,Tweek x Craig,83019,Craig,""Dude, what the fuck? """;;;
"19,6,Tweek x Craig,83032,Craig,""Uhh, excuse me, why are you doing this?? [holds up a picture of himself pushing Tweek on a swing, and Tweek enjoying it] """;;;
19,6,Tweek x Craig,83035,Craig,What? Well what did she say? ;;;
19,6,Tweek x Craig,83042,Craig,Why are the Asian girls drawing pictures of us being gay? ;;;
19,6,Tweek x Craig,83044,Craig,But we aren't! I'm not! ;;;
19,6,Tweek x Craig,83051,Craig,But I'm not gay! ;;;
"19,6,Tweek x Craig,83057,Craig,""No, you may not! """;;;
"19,6,Tweek x Craig,83121,Craig,""Got a fuckin' problem, man?! [pushes Tweek back] """;;;
19,6,Tweek x Craig,83123,Craig,I told you to stay a hundred yards from me! ;;;
19,6,Tweek x Craig,83130,Craig,Goddammit! ;;;
19,6,Tweek x Craig,83159,Craig,Is Tweek home? ;;;
"19,6,Tweek x Craig,83161,Craig,""No, thank you, I just want to see Tweek. """;;;
"19,6,Tweek x Craig,83165,Craig,""Hey dude. [this makes Tweek spit out his coffee, and he gets off his chair] """;;;
"19,6,Tweek x Craig,83167,Craig,""Tweek, calm down. We have to put a stop to this. """;;;
"19,6,Tweek x Craig,83169,Craig,""Me too, dude! But there's something we can do. """;;;
19,6,Tweek x Craig,83171,Craig,We have to come out and say we're gay. ;;;
"19,6,Tweek x Craig,83173,Craig,""Wait. Wait! Because if we're gay, we can break up. And if we break up, no more pictures! We just have to stage a fake breakup in front of the Asian girls. """;;;
"19,6,Tweek x Craig,83175,Craig,""You can do it, Tweek! You're capable of more than you think. """;;;
"19,6,Tweek x Craig,83177,Craig,""You just follow my lead, and try and make it believable, okay? """;;;
"19,6,Tweek x Craig,83193,Craig,""Hey, Tweek! Hold up. Listen, it's just not going to work. [the smiles vanish] """;;;
"19,6,Tweek x Craig,83195,Craig,""I'm sorry, Tweek, but we can't lie to ourselves anymore. [turns to face the gathering crowd of kids] Yes, we are gay, but we do not belong together. """;;;
19,6,Tweek x Craig,83197,Craig,It's just that people are different. That's all. ;;;
"19,6,Tweek x Craig,83199,Craig,""What? What are you, what are you talking about? """;;;
"19,6,Tweek x Craig,83201,Craig,""Wait, uh, that's, that's not what happened. """;;;
"19,6,Tweek x Craig,83203,Craig,""No. [tries to get Tweek back on track] Uh, look, we both know this is for the better. """;;;
"19,6,Tweek x Craig,83205,Craig,""Wait, don't make me out to be the bad guy here. """;;;
"19,6,Tweek x Craig,83207,Craig,""[tries again] You're going too far, dude. This is like, totally not necessary. """;;;
19,6,Tweek x Craig,83209,Craig,This wasn't part of the plan! ;;;
"19,6,Tweek x Craig,83214,Craig,""Dude, seriously? Seriously? """;;;
19,6,Tweek x Craig,83240,Craig,What do you want? ;;;
"19,6,Tweek x Craig,83242,Craig,""Dude, I'm not gay and neither are you! """;;;
"19,6,Tweek x Craig,83244,Craig,""You think you can just pull that shit you pulled at school, saying I step on people and use them?! And I'll just take you back? """;;;
19,6,Tweek x Craig,83246,Craig,Not that real! Now everyone thinks I'm a manipulative cheater! I'll never get any chicks! ;;;
19,6,Tweek x Craig,83248,Craig,I can't be something because everyone wants me to be. I have to be myself. You'll just have to go be gay with someone else. ;;;
20,1,Member Berries,84517,Craig,I wanna see. ;;;
20,1,Member Berries,84520,Craig,We didn't do it. ;;;
20,2,Skank Hunt,84664,Craig,We're never gonna prove that and you know it! We have to make him stop! ;;;
20,2,Skank Hunt,84678,Craig,How would we ever get away with it? ;;;
20,2,Skank Hunt,84762,Craig,Let's just get it over with! [Walks up to Cartman] ;;;
20,3,The Damned,84852,Craig,We did what we had to do. ;;;
20,10,The End of Serialization as We Know It,86598,Craig,Why'd you say horrible shit about gay people? ;;;
21,2,Put It Down,87236,Craig,What am I supposed to do? ;;;
21,2,Put It Down,87238,Craig,He's not gonna listen to me. He never does when he's emotional. ;;;
21,2,Put It Down,87253,Craig,[approaches] Tweek. ;;;
"21,2,Put It Down,87255,Craig,""Dude, come on, you've gotta settle down. """;;;
"21,2,Put It Down,87257,Craig,""[calmly] We're not all gonna die, you're overreacting. Everything's fine, okay? """;;;
21,2,Put It Down,87259,Craig,Tweek- ;;;
"21,2,Put It Down,87261,Craig,""Okay, so how about you write your Congressman a letter? """;;;
"21,2,Put It Down,87263,Craig,""Okay, so write a letter to the North Koreans. """;;;
"21,2,Put It Down,87265,Craig,""Okay, well why don't you just send something nice to the North Koreans? """;;;
"21,2,Put It Down,87267,Craig,""It will make you feel better, babe. """;;;
"21,2,Put It Down,87269,Craig,""I don't know, like... make some croissants or something? """;;;
"21,2,Put It Down,87271,Craig,""Well, what do you know how to make? """;;;
"21,2,Put It Down,87273,Craig,""All right, go home and make some cupcakes, honey. """;;;
"21,2,Put It Down,87308,Craig,""[walks into the kitchen just in time] Tweek, calm down. """;;;
"21,2,Put It Down,87310,Craig,""Yes, I did see that, so I went and got you something to make things better. """;;;
21,2,Put It Down,87312,Craig,[whips something out of his jacket pocket and shows him] It's a fidget spinner. It's supposed to help with anxiety. [spins it on his finger] See? ;;;
21,2,Put It Down,87376,Craig,[started] Ugh. Wuh. [rubs his eyes and sees who woke him] Hey Tweek. ;;;
"21,2,Put It Down,87378,Craig,""What time is it, dude? """;;;
"21,2,Put It Down,87380,Craig,""""""North Korea doesn't have the balls to attack Tweek. They have little tiny rice balls."""" """;;;
21,2,Put It Down,87384,Craig,You've gotta calm down. ;;;
"21,2,Put It Down,87386,Craig,""[at the same time] Tweek. Tweek. Tweek! [calms down, but is still shaking]' Let's think this through logically. North Korea isn't going to attack anyone, okay? They're not going to start a war they can't win. Okay? """;;;
21,2,Put It Down,87388,Craig,Tweek! You have to stop thinking about it. Tell you what. We're gonna go somewhere fun and make you feel better. ;;;
"21,2,Put It Down,87407,Craig,""Okay, babe, what do you want to ride first? """;;;
"21,2,Put It Down,87409,Craig,""We're gonna get your mind off politics and have some fun. Now, what's your favorite ride? """;;;
"21,2,Put It Down,87412,Craig,""Isn't this lovely, Tweek? Just look at that view! """;;;
"21,2,Put It Down,87414,Craig,""Oh, come on. """;;;
"21,2,Put It Down,87416,Craig,""Tweek! Tweek, use your brain! North Korea isn't going to attack an amusement park. You're safer here than anywhere. """;;;
21,2,Put It Down,87424,Craig,It's probably nothing. Everything's fine. ;;;
21,2,Put It Down,87426,Craig,I'm trying to make you feel better. ;;;
"21,2,Put It Down,87428,Craig,""Okay, but think about that. That actually doesn't make any sense. """;;;
"21,2,Put It Down,87430,Craig,""Tweek, honey, all week you've been freaking out, and I've been the one forced to deal with it! """;;;
"21,2,Put It Down,87432,Craig,""Tweek, North Korea isn't bombing anyone. [Tweek turns away and tugs at his hair] They would lose the support of China, and that would mean- """;;;
"21,2,Put It Down,87434,Craig,""Well, I'm sorry that I'm actually in control of my goddamn emotions, you baby! [stops himself for a few seconds] Oh, see? Now you made me lose control of my emotions. [turns left and walks away] God dammit! [Tweek watches him leave, then grunts louder and louder until it's a full scream] """;;;
21,2,Put It Down,87437,Craig,[a bit depressed] How should I know? ;;;
"21,2,Put It Down,87439,Craig,""Look guys, Tweek doesn't want help, okay? He just wants to overreact. """;;;
"21,2,Put It Down,87452,Craig,""[runs into the bedroom] Tweek, what's going on?? """;;;
"21,2,Put It Down,87454,Craig,""Nothing's gotten any better? Oh my God, how does that make you feel? """;;;
21,2,Put It Down,87456,Craig,Well that must be horrible to feel that way. It must be hard for you to even think! ;;;
